local_date_,Coordinate_Group_,Local_Time_Min,Max_Brightness,Mean_Brightness,Max_Confidence,Mean_Confidence,FRP,Day_Night,Time_Period,Total_Fire_Incidents,FRP_Bin
7/9/17,Central-Central,3:21:00,367.6,336.8833333333333,100,94.5,140.4,N,Night,6,140-160
7/9/17,North-Central,3:20:00,345.5,330.425,100,95.75,47.3,N,Early Morning,8,40-60
7/9/17,North-East,3:19:00,436.5,357.71153846153845,100,94.69230769,1165.1,D,Afternoon,26,1160-1180
7/9/17,North-West,14:25:00,340.6,340.6,87,87,36.8,D,Afternoon,1,20-40
7/9/17,South-Central,3:21:00,434.9,340.78333333333336,100,92.16666666666667,639.9,N,Early Morning,6,620-640
7/9/17,South-East,3:21:00,445.6,379.1183333333333,100,96.28333333333333,3702.2,D,Afternoon,60,3700-3720
7/10/17,Central-Central,2:26:00,399.9,343.875,100,97.57142857142857,324.6,N,Night,28,320-340
7/10/17,Central-East,22:54:00,313.2,313.2,87,87,14.7,N,Night,1,0-20
7/10/17,North-Central,13:30:00,339.3,332.03333333333336,100,88.33333333333333,146.8,D,Afternoon,3,140-160
7/10/17,North-East,2:24:00,452.1,358.6211382113821,100,96.69105691,1075.5,D,Morning,123,1060-1080
7/10/17,South-East,11:52:00,348.1,345.55,90,87.5,283.5,D,Morning,2,280-300
7/11/17,Central-Central,3:09:00,446.9,360.7638297872341,100,97.10638298,1135.1,D,Afternoon,47,1120-1140
7/11/17,North-Central,3:08:00,410.6,341.1388888888889,100,96.5,1174.7,N,Night,18,1160-1180
7/11/17,North-East,3:07:00,478.8,355.8694915254237,100,94.24576271,1912,D,Afternoon,118,1900-1920
7/11/17,South-East,14:11:00,405.2,365.52666666666664,100,97.4,285.8,D,Afternoon,15,280-300
7/12/17,Central-Central,2:13:00,413.7,347.02142857142854,100,94.35714285714286,1011.6,D,Afternoon,42,1000-1020
7/12/17,North-Central,11:38:00,352.6,348.1333333333334,95,91.33333333333333,68.2,D,Morning,3,60-80
7/12/17,North-East,2:12:00,408,345.7216867,100,96.31325301,1960.4,N,Night,83,1960-1980
7/12/17,South-East,13:16:00,394.4,352.18,100,97.6,530.9,N,Night,5,520-540
7/13/17,Central-Central,2:56:00,470.6,359.1666666666667,100,97.66666666666667,1304.7,D,Afternoon,84,1300-1320
7/13/17,Central-East,13:59:00,358.4,358.4,98,98,67.4,D,Afternoon,1,60-80
7/13/17,North-Central,12:21:00,356.5,344.3,97,92,57.6,D,Afternoon,7,40-60
7/13/17,North-East,2:55:00,377.6,335.284375,100,96.21875,393.5,N,Night,32,380-400
7/13/17,South-Central,23:24:00,324.8,324.8,100,100,35,N,Night,1,20-40
7/13/17,South-East,2:57:00,407.6,345.38,100,95.6,473.8,N,Night,15,460-480
7/14/17,Central-Central,3:39:00,409.6,353.2419355,100,95.90322580645162,849.6,D,Afternoon,31,840-860
7/14/17,Central-East,14:42:00,342.8,342.8,86,86,157.5,D,Afternoon,1,140-160
7/14/17,North-Central,14:43:00,339.5,339.5,86,86,76.7,D,Afternoon,1,60-80
7/14/17,North-East,2:00:00,391.6,333.4794117647059,100,94.23529411764706,442.7,N,Night,34,440-460
7/14/17,South-Central,11:27:00,490.9,395.79285714285714,100,98.57142857142857,4178.6,D,Afternoon,14,4160-4180
7/14/17,South-East,11:27:00,459.6,369.8181818181818,100,98.86363636363636,2509.4,N,Night,22,2500-2520
7/15/17,North-Central,12:09:00,344.9,341.2,89,85.5,40.1,D,Afternoon,2,40-60
7/15/17,North-East,2:43:00,445.5,361.88260869565215,100,95.86086956521739,650,D,Afternoon,115,640-660
7/15/17,South-Central,2:45:00,372.6,333.4166666666667,100,95.33333333333333,175.7,N,Night,6,160-180
7/15/17,South-East,2:45:00,356.6,336.22272727272724,100,95.63636363636364,98.4,N,Early Morning,22,80-100
7/16/17,Central-Central,14:30:00,373.2,339.56666666666666,100,97.33333333333333,1068.8,N,Night,18,1060-1080
7/16/17,North-East,3:26:00,414.6,342.68461538461537,100,95.11538461538461,687.3,N,Afternoon,52,680-700
7/17/17,Central-Central,2:31:00,471.7,358.2549295774648,100,98.29577464788733,1083.4,N,Night,71,1080-1100
7/17/17,North-Central,11:57:00,338.1,338.1,86,86,25.2,D,Morning,1,20-40
7/17/17,North-East,2:30:00,392.3,352.3833333333333,100,94.22222222222223,268.8,D,Morning,36,260-280
7/17/17,South-East,2:32:00,343.7,325.6333333333333,100,88.66666666666667,147.7,N,Early Morning,3,140-160
7/18/17,Central-Central,3:14:00,504.4,364.81057692307695,100,96.625,1880.4,D,Afternoon,104,1880-1900
7/18/17,North-Central,14:19:00,360.7,347.8,100,92.25,71.4,D,Afternoon,4,60-80
7/18/17,North-East,3:13:00,360.6,331.76666666666665,100,95,375.5,N,Early Morning,3,360-380
7/18/17,South-East,12:40:00,345.7,341.68333333333334,93,88.16666666666667,327.8,D,Afternoon,6,320-340
7/19/17,Central-Central,2:19:00,462.6,364.24886363636364,100,96.14772727272727,2792,D,Afternoon,88,2780-2800
7/19/17,North-West,22:50:00,313.2,313.2,86,86,27.5,N,Night,1,20-40
7/19/17,South-East,11:46:00,360.3,341,100,92.5,97.2,D,Morning,4,80-100
7/20/17,Central-Central,3:02:00,491.6,370.34999999999997,100,96.88636363636364,1438.6,D,Afternoon,44,1420-1440
7/20/17,North-Central,14:06:00,333.7,333.7,82,82,22.8,D,Afternoon,1,20-40
7/20/17,North-West,12:27:00,327.4,320.4,87,84.5,30.2,D,Afternoon,2,20-40
7/21/17,Central-Central,11:33:00,390.7,368.85714285714283,100,96.28571428571429,891.7,D,Afternoon,7,880-900
7/22/17,Central-Central,2:50:00,317.8,317.8,96,96,18.4,N,Early Morning,1,0-20
7/22/17,South-East,13:52:00,347.6,347.6,89,89,47,D,Afternoon,1,40-60
7/23/17,Central-East,11:21:00,345.8,345.8,89,89,92,D,Morning,1,80-100
7/23/17,North-East,22:25:00,335.3,326.2,100,96.75,103.6,N,Night,4,100-120
7/23/17,South-East,14:35:00,336,336,81,81,101.6,D,Afternoon,1,100-120
7/24/17,North-East,2:36:00,384.3,339.792,100,97.68,316.6,N,Early Morning,25,300-320
7/25/17,North-East,3:19:00,410.6,342.4888888888889,100,91,783.8,D,Afternoon,9,780-800
7/25/17,South-East,22:10:00,317.1,317.1,93,93,69.4,N,Night,1,60-80
7/26/17,Central-Central,11:51:00,365.3,352.725,100,94.5,97.3,D,Morning,4,80-100
7/26/17,Central-East,11:51:00,340.3,338.6,83,83,29.6,D,Morning,2,20-40
7/26/17,North-Central,11:50:00,342,342,90,90,43.1,D,Morning,1,40-60
7/26/17,North-West,22:56:00,349.8,326.5,100,95,94.4,N,Night,4,80-100
7/26/17,South-East,22:53:00,312.7,312.7,82,82,7.6,N,Night,1,0-20
7/27/17,Central-Central,14:12:00,467.7,408.4666666666667,100,95.66666666666667,958.3,D,Afternoon,3,940-960
7/27/17,North-Central,14:13:00,455.9,371.89090909090913,100,94.54545454545455,781.4,D,Afternoon,11,780-800
7/27/17,North-West,3:07:00,337.2,326.6166666666667,100,89,36.7,N,Afternoon,6,20-40
7/28/17,North-Central,11:39:00,414.2,351.384375,100,97.75,1975.7,N,Night,32,1960-1980
7/28/17,North-West,3:50:00,332.2,319.425,95,88,92.7,N,Early Morning,4,80-100
7/29/17,North-Central,2:55:00,438.4,347.07971014492756,100,97.23188405797102,1043.7,N,Night,69,1040-1060
7/29/17,North-West,12:21:00,350.5,326.71818181818185,100,92.09090909,74.8,N,Night,11,60-80
7/30/17,North-Central,3:38:00,421.8,335.5816326530612,100,96.40816326530613,1281.8,N,Night,49,1280-1300
7/30/17,North-East,22:31:00,338.6,331.8,100,100,51,N,Night,4,40-60
7/30/17,North-West,3:38:00,325,321.53333333333336,100,98.33333333333333,40.1,N,Early Morning,3,40-60
7/30/17,South-East,22:29:00,321.2,321.2,100,100,28.6,N,Night,1,20-40
7/31/17,Central-East,2:44:00,381.4,347.37,100,94.5,201.7,N,Afternoon,10,200-220
7/31/17,North-Central,2:43:00,437.9,346.7263888888889,100,96.79166666666667,911.1,N,Night,72,900-920
7/31/17,North-East,2:43:00,372.4,348.84444444444443,100,94.44444444444444,110.5,D,Afternoon,9,100-120
7/31/17,North-West,12:08:00,331.4,319.7125,100,92.375,21.4,N,Night,8,20-40
7/31/17,South-East,13:46:00,359.8,350.15,99,92,102.1,D,Afternoon,2,100-120
8/1/17,Central-East,3:26:00,354.6,326.175,99,94,275.4,N,Night,4,260-280
8/1/17,North-Central,3:26:00,446.3,348.05357142857144,100,97.96428571428571,1137.5,N,Night,28,1120-1140
8/1/17,North-East,11:13:00,383.1,340.6391304347826,100,96.13043478,257.4,N,Night,23,240-260
8/1/17,North-West,3:26:00,386.9,340.6363636363636,100,93.27272727272727,213.5,N,Afternoon,11,200-220
8/2/17,Central-East,2:31:00,339.3,322.9166666666667,100,93.16666666666667,51.4,N,Early Morning,6,40-60
8/2/17,North-Central,2:30:00,407.4,344.75555555555553,100,98.25396825396825,374.8,N,Night,63,360-380
8/2/17,North-East,2:30:00,319.3,316.35,98,92.5,21.6,N,Early Morning,2,20-40
8/2/17,North-West,11:56:00,340.9,324.68,100,97.1,52.4,N,Night,10,40-60
8/2/17,South-East,13:34:00,345.5,345.5,88,88,71.4,D,Afternoon,2,60-80
8/3/17,North-Central,3:13:00,356.5,335.2173913043478,100,92.34782608695652,118.6,D,Afternoon,23,100-120
8/3/17,North-West,3:13:00,372.2,331.536,100,93.44,127.7,N,Early Morning,25,120-140
8/4/17,North-Central,11:44:00,378,344.40555555555557,100,95.44444444444444,193.7,N,Night,18,180-200
8/4/17,North-West,3:56:00,339.1,325.4,95,88.75,83.9,N,Morning,4,80-100
8/4/17,South-East,11:46:00,362.7,349.17499999999995,100,91.5,106.8,D,Morning,4,100-120
8/5/17,Central-East,14:05:00,353.3,344.1333333333334,95,88.33333333333333,48.7,D,Afternoon,3,40-60
8/5/17,North-Central,3:01:00,378.5,337.752381,100,94.14285714285714,150.6,N,Early Morning,21,140-160
8/5/17,North-West,23:33:00,314.4,314.29999999999995,89,89,18,N,Night,2,0-20
8/6/17,Central-East,14:48:00,354.3,343.48,100,94.6,417.7,D,Afternoon,5,400-420
8/6/17,North-Central,22:37:00,359.6,338.38,100,96.2,190.9,N,Night,5,180-200
8/7/17,Central-Central,12:16:00,331.9,331.9,81,81,33.2,D,Afternoon,1,20-40
8/7/17,Central-East,2:50:00,380.8,340.06363636363636,100,92.18181818181819,175.3,D,Afternoon,11,160-180
8/7/17,North-Central,13:54:00,401.6,401.6,100,100,449.3,D,Afternoon,1,440-460
8/7/17,North-West,12:15:00,337.5,322.4714285714286,100,91,41.7,N,Night,7,40-60
8/8/17,Central-East,11:21:00,365.5,341.05,100,90.5,224.1,D,Morning,8,220-240
8/8/17,North-East,14:37:00,349.4,346.35,90,86.5,174,D,Afternoon,2,160-180
8/8/17,North-West,3:32:00,331.7,324.7,100,93.66666666666667,31.8,N,Early Morning,3,20-40
8/8/17,South-East,11:22:00,340.8,340.8,81,81,23.1,D,Morning,1,20-40
8/9/17,Central-East,2:38:00,396.5,345.315,100,96.05,457.4,D,Afternoon,20,440-460
8/9/17,North-East,13:42:00,341.4,341.4,86,86,26.3,D,Afternoon,1,20-40
8/9/17,North-West,12:03:00,344.5,326.875,100,95,47.4,N,Night,4,40-60
8/9/17,South-East,13:40:00,357,352.06666666666666,97,93,78.3,D,Afternoon,3,60-80
8/10/17,Central-East,14:24:00,387.1,345.71999999999997,100,93.5,301.9,D,Afternoon,10,300-320
8/10/17,North-Central,14:25:00,335.4,335.4,84,84,22.9,D,Afternoon,1,20-40
8/10/17,North-East,14:25:00,359.5,354.1,99,95.75,226.6,D,Afternoon,4,220-240
8/10/17,North-West,3:19:00,412.6,348.12105263157895,100,91.57894736842105,337.2,D,Afternoon,19,320-340
8/11/17,Central-East,2:26:00,371.7,339.9791666666667,100,95.20833333333333,441.6,N,Night,24,440-460
8/11/17,North-West,11:50:00,349.9,339.2,95,88.75,220.5,D,Morning,4,220-240
8/12/17,Central-East,3:08:00,478.7,365.86829268292684,100,95.80487805,2707,D,Afternoon,41,2700-2720
8/12/17,North-East,22:00:00,328,325.7,100,100,94.9,N,Night,3,80-100
8/12/17,North-West,3:07:00,380.2,338.1391304347826,100,92.52173913043478,154.5,D,Afternoon,23,140-160
8/13/17,Central-East,2:13:00,390,349.9909090909091,100,97.13636363636364,1371.5,D,Afternoon,22,1360-1380
8/13/17,North-West,3:50:00,342.1,327.9666666666667,100,99,136.8,N,Early Morning,3,120-140
8/14/17,Central-East,2:56:00,428.1,349.5595744680851,100,94.63829787234043,515.1,D,Afternoon,47,500-520
8/14/17,North-West,23:26:00,323.2,316.93333333333334,100,92,25,N,Night,6,20-40
8/15/17,Central-East,11:27:00,336.5,336.15,84,83.5,57.5,D,Morning,2,40-60
8/15/17,North-Central,14:43:00,331.6,331.6,81,81,54.7,D,Afternoon,1,40-60
8/15/17,North-West,3:38:00,325.4,324.0333333333333,100,100,111.9,N,Night,3,100-120
8/16/17,Central-East,12:10:00,351,342.2,95,88.66666666666667,90.3,D,Afternoon,3,80-100
8/16/17,North-Central,12:08:00,335.5,335.5,84,84,28.6,D,Afternoon,1,20-40
8/16/17,North-West,2:43:00,462.5,345.07272727272726,100,95.74545454545455,2331,N,Night,110,2320-2340
8/16/17,South-East,2:45:00,353.3,340.4666666666667,96,94.33333333333333,52.9,D,Afternoon,3,40-60
8/17/17,Central-Central,14:30:00,360.7,350.5,100,94,107.7,D,Afternoon,2,100-120
8/17/17,Central-East,14:30:00,346.5,341.55,91,87,91,D,Afternoon,2,80-100
8/17/17,North-Central,3:26:00,348.8,331.6,93,91,65.7,N,Early Morning,2,60-80
8/17/17,North-West,3:26:00,392.9,334.82222222222225,100,94,647.8,N,Early Morning,72,640-660
8/18/17,Central-East,11:58:00,353,332.9,95,90.5,73.1,D,Morning,2,60-80
8/18/17,North-Central,11:57:00,339.9,339.9,83,83,34.5,D,Morning,1,20-40
8/18/17,North-East,11:57:00,389.6,389.6,100,100,180.6,D,Morning,1,180-200
8/18/17,North-West,11:56:00,408.3,334.01785714285717,100,97.08928571428571,371.7,N,Night,56,360-380
8/19/17,Central-East,3:14:00,338,327.3333333333333,100,100,58.5,N,Early Morning,3,40-60
8/19/17,North-West,3:13:00,397.2,340.1741935483871,100,93.63440860215054,634.3,D,Afternoon,93,620-640
8/19/17,South-East,14:16:00,372.9,358.29999999999995,100,92.5,200.4,D,Afternoon,2,200-220
8/20/17,Central-East,11:45:00,340.3,340.3,88,88,41.6,D,Morning,1,40-60
8/20/17,North-East,13:24:00,351.7,347.2,95,91.5,204.1,D,Afternoon,2,200-220
8/20/17,North-West,3:56:00,360.4,333.69032258064516,100,95.96774193548387,452.6,N,Night,31,440-460
8/20/17,South-East,22:47:00,312,312,84,84,9,N,Night,1,0-20
8/21/17,Central-East,23:32:00,327,320.52,100,95.8,70.2,N,Night,5,60-80
8/21/17,North-Central,14:07:00,338.1,337.35,88,87.5,39.8,D,Afternoon,2,20-40
8/21/17,North-East,14:06:00,344.9,344.9,85,85,38.5,D,Afternoon,1,20-40
8/21/17,North-West,3:01:00,408.3,334.27543859649126,100,92.66666666666667,351.5,N,Afternoon,57,340-360
8/21/17,South-East,14:04:00,344.3,344.3,86,86,27.1,D,Afternoon,1,20-40
8/22/17,Central-Central,14:49:00,343,343,90,90,112.8,D,Afternoon,1,100-120
8/22/17,Central-East,11:33:00,342.6,333.7,100,90,64.9,D,Morning,3,60-80
8/22/17,North-Central,14:49:00,333.3,333.3,84,84,73.4,D,Afternoon,1,60-80
8/22/17,North-West,3:44:00,463.4,365.23,100,92.6,2320,N,Early Morning,10,2320-2340
8/22/17,South-East,11:34:00,359.1,350.5333333333333,99,91.33333333333333,58.4,D,Morning,3,40-60
8/23/17,Central-East,2:50:00,373.8,333.96153846153845,100,92.53846153846153,239.1,N,Afternoon,13,220-240
8/23/17,North-Central,12:15:00,348.3,338.62,94,87.8,60.3,D,Afternoon,5,60-80
8/23/17,North-East,2:49:00,339.9,325.65,84,83,30.1,N,Early Morning,2,20-40
8/23/17,North-West,2:49:00,424.8,339.7891891891892,100,95.26126126126127,457.6,N,Night,111,440-460
8/24/17,North-West,3:32:00,341.3,327.38,100,93.7,57.2,N,Early Morning,20,40-60
8/24/17,South-East,22:23:00,365.6,337.575,100,96,286.2,N,Night,4,280-300
8/25/17,Central-East,2:38:00,334.4,321.54,100,94.1,36.7,N,Night,10,20-40
8/25/17,North-West,12:03:00,338.8,319.4111111111111,100,89.88888888888889,43.7,N,Night,9,40-60
8/25/17,South-East,2:39:00,371.7,341.25,100,97.5,120.2,N,Early Morning,4,120-140
8/26/17,Central-East,3:20:00,366.2,332.42499999999995,100,87.75,135.6,N,Afternoon,4,120-140
8/26/17,North-West,3:19:00,364.3,334.4,100,90.44444444444444,95.1,D,Afternoon,27,80-100
8/27/17,Central-East,22:55:00,380,336.76875,100,95.875,171.7,N,Night,16,160-180
8/27/17,North-East,22:55:00,337,323.3,100,95.33333333333333,44.6,N,Night,3,40-60
8/27/17,North-West,11:50:00,383.6,334.4571428571429,100,93.69387755,1132.6,N,Night,49,1120-1140
8/27/17,South-East,2:27:00,314.9,312.26666666666665,87,83.33333333333333,9.7,N,Early Morning,3,0-20
8/28/17,Central-East,3:08:00,488.3,359.34285714285716,100,95.48571428571428,1369.6,D,Afternoon,35,1360-1380
8/28/17,North-Central,14:13:00,354,354,97,97,64.4,D,Afternoon,1,60-80
8/28/17,North-East,3:08:00,387.9,347.1714285714285,100,97.42857142857143,183.1,D,Afternoon,7,180-200
8/28/17,North-West,3:07:00,430.9,339.18640000000005,100,93.328,500,D,Afternoon,125,500-520
8/29/17,Central-East,11:39:00,385.8,350.95,100,97.25,735.6,D,Afternoon,20,720-740
8/29/17,North-Central,14:55:00,450.7,351.9777777777778,100,97.38888888888889,3726.8,N,Night,18,3720-3740
8/29/17,North-East,2:13:00,431.1,362.71666666666664,100,97.91666666666667,570.5,D,Morning,36,560-580
8/29/17,North-West,3:50:00,416.5,343.12023809523805,100,95.41666666666667,1190.1,N,Night,84,1180-1200
8/29/17,South-East,13:15:00,346,344.40000000000003,88,85.66666666666667,173.6,D,Afternoon,3,160-180
8/30/17,Central-East,2:56:00,427.2,349.8,100,95.46666666666667,504.9,D,Afternoon,45,500-520
8/30/17,North-Central,2:55:00,355.8,330.1076923076923,100,91.84615384615384,77.3,N,Early Morning,13,60-80
8/30/17,North-East,2:55:00,500,364.8809917355372,100,96.87603305785125,3408.3,D,Afternoon,121,3400-3420
8/30/17,North-West,2:55:00,415.8,335.94239130434784,100,95.22826086956522,437.9,N,Night,92,420-440
8/30/17,South-East,10:45:00,378.4,356.4714285714286,100,91.85714285714286,263.5,D,Afternoon,7,260-280
8/31/17,Central-East,3:39:00,473.1,356.89310344827584,100,95.86206896551724,3882.8,D,Afternoon,29,3880-3900
8/31/17,North-Central,3:38:00,349.2,334.8666666666667,94,89.66666666666667,173,D,Afternoon,3,160-180
8/31/17,North-East,3:38:00,478.9,345.024,100,95.13333333333334,4158.9,N,Night,75,4140-4160
8/31/17,North-West,3:38:00,500,349.29701492537316,100,94.85820895522389,7486.9,N,Night,134,7480-7500
9/1/17,Central-East,2:44:00,434.6,341.55,100,95.41509433962264,932.6,N,Night,106,920-940
9/1/17,North-Central,2:43:00,367.9,344.4,100,98.1,149.8,N,Afternoon,20,140-160
9/1/17,North-East,2:43:00,459.3,348.0658119658119,100,95.78632478632478,1360.8,N,Afternoon,117,1360-1380
9/1/17,North-West,0:10:00,457.1,345.58829268292686,100,96.89268292682927,1838.8,N,Night,410,1820-1840
9/1/17,South-East,23:12:00,446.3,373.29375,100,98.875,819.1,N,Night,16,800-820
9/2/17,Central-East,3:27:00,367.4,334.6738095238095,100,91.71428571428571,292.5,N,Afternoon,42,280-300
9/2/17,North-Central,3:26:00,347.5,324.34000000000003,100,94.8,66.1,N,Early Morning,5,60-80
9/2/17,North-East,3:26:00,381.9,347.5352941176471,100,96.47058823529412,432.1,D,Afternoon,17,420-440
9/2/17,North-West,3:26:00,401.9,329.50952380952384,100,95.53741497,2255.9,N,Early Morning,147,2240-2260
9/2/17,South-East,3:27:00,441.1,364.1902439,100,94.80487805,1470.7,D,Afternoon,41,1460-1480
9/3/17,Central-East,2:31:00,463.8,351.01363636363635,100,94.61363636363636,1759.5,D,Morning,44,1740-1760
9/3/17,North-Central,23:02:00,424.9,354.7875,100,100,510.8,N,Night,8,500-520
9/3/17,North-East,11:57:00,393.3,372.34000000000003,100,97.4,220.6,D,Morning,5,220-240
9/3/17,North-West,2:30:00,452.1,341.9923076923077,100,96.99095022624434,3172.6,N,Night,221,3160-3180
9/3/17,South-East,2:32:00,361.3,342.2125,100,97.75,133.9,N,Early Morning,8,120-140
9/4/17,Central-East,3:14:00,441,346.06666666666666,100,95.96296296296296,748,N,Early Morning,27,740-760
9/4/17,North-Central,3:13:00,414.7,352.6375,100,95.9375,355,D,Afternoon,32,340-360
9/4/17,North-East,12:39:00,375.6,372.65,100,100,954.3,D,Afternoon,2,940-960
9/4/17,North-West,3:13:00,498.3,350.1024922,100,96.12149533,2015.1,N,Early Morning,321,2000-2020
9/5/17,Central-East,2:19:00,349.2,325.6117647058823,100,90.11764705882354,299.6,N,Night,17,280-300
9/5/17,North-Central,11:44:00,382.8,351.55,100,91.625,347.4,D,Morning,8,340-360
9/5/17,North-East,2:18:00,437.2,371.4866666666667,100,96,1099.3,D,Morning,15,1080-1100
9/5/17,North-West,3:56:00,353.9,329.15945945945947,100,93.35135135135135,243.8,N,Early Morning,37,240-260
9/6/17,Central-East,3:02:00,378.4,338.48823529411766,100,95.58823529411765,141.8,N,Early Morning,17,140-160
9/6/17,North-Central,3:01:00,347.8,330.85714285714283,100,91.57142857142857,76.1,N,Afternoon,14,60-80
9/6/17,North-East,3:01:00,417.5,350.71999999999997,100,95.6,413.7,N,Early Morning,5,400-420
9/6/17,North-West,3:01:00,385.4,332.34230769230766,100,90.38461538461539,206.4,D,Afternoon,26,200-220
9/7/17,Central-East,22:36:00,323.9,323.9,100,100,50.2,N,Night,1,40-60
9/7/17,North-East,11:32:00,424.4,350.41999999999996,100,93.8,904.2,D,Afternoon,10,900-920
9/8/17,Central-Central,12:16:00,357.4,343.95,98,90.83333333333333,109.8,D,Afternoon,6,100-120
9/8/17,Central-East,2:50:00,364.6,338.596875,100,90.71875,176.8,D,Afternoon,32,160-180
9/8/17,North-Central,12:15:00,340.7,335.11428571428576,90,86,47.5,D,Afternoon,7,40-60
9/8/17,North-East,13:54:00,353.4,346.6,96,91,60.6,D,Afternoon,2,60-80
9/9/17,Central-East,11:21:00,360,336.45384615384614,100,90,206.5,D,Morning,13,200-220
9/10/17,Central-Central,12:03:00,352.3,349.4666666666667,96,94,58.5,D,Afternoon,3,40-60
9/10/17,Central-East,2:38:00,368.1,337.42105263157896,100,95.68421053,143.9,N,Night,19,140-160
9/10/17,North-West,12:03:00,337.7,320.3,89,85,37.2,N,Night,3,20-40
9/11/17,Central-East,14:24:00,356.6,344.59999999999997,98,90.16666666666667,114.1,D,Afternoon,6,100-120
9/11/17,North-Central,12:46:00,339.8,332.75,88,83.5,83.8,D,Afternoon,4,80-100
9/11/17,North-West,14:25:00,354.6,343.4666666666667,97,90.66666666666667,67.7,D,Afternoon,6,60-80
9/12/17,Central-Central,11:51:00,363.4,350.15,100,93,92.8,D,Morning,2,80-100
9/12/17,Central-East,11:52:00,353.1,332.34000000000003,96,88.8,53.8,D,Morning,5,40-60
9/12/17,North-Central,11:50:00,361.1,338.5076923076923,100,87.84615384615384,344.6,D,Morning,13,340-360
9/12/17,North-East,22:55:00,357.9,347.73333333333335,100,100,88.5,N,Night,3,80-100
9/12/17,North-West,22:56:00,312,312,84,84,17.3,N,Night,1,0-20
9/12/17,South-East,13:28:00,357,342.15,100,95.375,128,N,Night,8,120-140
9/13/17,Central-East,3:09:00,350.6,337.40000000000003,95,87.16666666666667,57.8,D,Afternoon,6,40-60
9/13/17,North-Central,3:07:00,376.7,338.14285714285717,100,90.57142857142857,149.5,D,Afternoon,14,140-160
9/13/17,North-East,3:07:00,480.5,364.18857142857144,100,94,1957,D,Afternoon,35,1940-1960
9/13/17,North-West,3:07:00,396.3,333.84000000000003,100,91.55,240.7,D,Afternoon,20,240-260
9/13/17,South-East,10:57:00,418.6,369.4125,100,91.375,615.9,D,Afternoon,8,600-620
9/14/17,Central-Central,11:39:00,371.8,371.8,100,100,163.5,D,Morning,1,160-180
9/14/17,Central-East,11:39:00,365.2,347.2,94,86.71428571428571,458.8,D,Morning,7,440-460
